,Hour,Day,Month,Load,Pressure,Relative Humidity,Temperature
1174,23,18,2,46.1,979.25,69.95,28.555
1175,24,18,2,41.0,979.1,74.15,27.41
1176,1,19,2,42.8,978.8,76.65,26.73
1177,2,19,2,42.5,978.4,80.35,25.695
1178,3,19,2,41.1,978.0,82.45,25.175
1179,4,19,2,40.8,977.75,84.7,24.63
1180,5,19,2,42.3,977.85,85.7,24.605
1181,6,19,2,44.7,977.7,86.15,24.33
1182,7,19,2,35.2,978.05,87.3,24.315
1183,8,19,2,32.9,978.75,88.75,24.29
1184,9,19,2,33.3,979.5,86.0,26.245
1185,10,19,2,34.0,980.2,79.7,27.965
1186,11,19,2,34.8,979.85,70.5,30.445
1187,12,19,2,35.2,979.05,63.55,31.665
1188,13,19,2,35.1,977.8,57.4,32.92
1189,14,19,2,33.1,976.5,51.95,34.255
1190,15,19,2,41.0,975.35,44.15,35.265
1191,16,19,2,42.2,974.4,43.2,35.38
1192,17,19,2,42.5,973.7,44.25,34.545
1193,18,19,2,43.0,973.7,44.0,34.11
1194,19,19,2,47.8,974.35,46.9,32.435
1195,20,19,2,41.7,975.05,57.2,30.21
1196,21,19,2,46.5,976.55,53.85,29.79
1197,22,19,2,45.3,977.4,57.7,28.555
1198,23,19,2,44.7,977.9,63.7,27.91
1199,24,19,2,39.8,978.25,68.75,27.41
1200,1,20,2,38.9,978.75,71.55,26.015
1201,2,20,2,37.9,978.25,75.05,25.585
1202,3,20,2,37.5,977.6,73.0,25.31
1203,4,20,2,39.4,977.15,72.95,24.955
1204,5,20,2,40.9,977.05,76.2,24.195
1205,6,20,2,42.4,977.1,78.8,23.725
1206,7,20,2,34.2,978.0,80.95,23.495
1207,8,20,2,32.4,978.7,82.15,23.555
1208,9,20,2,31.8,979.65,81.85,24.36
1209,10,20,2,29.5,980.4,76.35,26.085
1210,11,20,2,30.7,981.05,68.85,27.47
1211,12,20,2,29.0,980.7,59.9,29.91
1212,13,20,2,29.9,979.5,53.9,31.51
1213,14,20,2,28.3,978.4,51.35,32.37
1214,15,20,2,34.3,977.25,49.1,33.155
1215,16,20,2,36.0,976.55,48.9,33.09
1216,17,20,2,36.8,976.15,49.4,32.68
1217,18,20,2,36.4,976.1,50.35,32.175
1218,19,20,2,45.5,976.55,52.7,30.575
1219,20,20,2,45.5,977.35,55.6,29.35
1220,21,20,2,44.9,978.5,55.8,29.065
1221,22,20,2,45.2,979.45,55.35,28.435
1222,23,20,2,41.6,979.95,56.35,27.79
1223,24,20,2,39.4,980.35,56.6,27.95
1224,1,21,2,37.8,980.25,60.8,26.81
1225,2,21,2,36.7,979.6,63.75,26.33
1226,3,21,2,36.7,979.05,69.4,25.745
1227,4,21,2,37.1,978.8,74.5,25.465
1228,5,21,2,37.8,979.35,77.35,24.92
1229,6,21,2,40.2,979.9,79.85,24.365
1230,7,21,2,34.2,980.35,82.6,24.125
1232,9,21,2,31.9,981.3,77.2,26.145
1233,10,21,2,32.7,981.75,69.6,29.03
1234,11,21,2,33.3,981.65,59.5,31.41
1235,12,21,2,33.6,980.85,46.5,34.07
1236,13,21,2,34.2,979.95,41.2,34.085
1237,14,21,2,37.5,979.1,41.7,34.49
1238,15,21,2,37.8,978.4,37.6,34.31
1239,16,21,2,29.6,978.0,37.65,34.955
1240,17,21,2,38.1,977.5,35.9,33.945
1241,18,21,2,39.3,977.6,37.55,33.355
1242,19,21,2,46.5,977.95,37.3,31.86
1243,20,21,2,45.6,978.8,41.8,30.355
1244,21,21,2,41.9,979.95,43.6,30.07
1245,22,21,2,45.6,980.75,46.65,29.59
1246,23,21,2,43.1,981.15,57.9,27.875
1247,24,21,2,42.4,981.25,62.85,27.36
1248,1,22,2,41.2,980.75,64.9,26.575
1249,2,22,2,40.2,980.15,66.95,26.19
1250,3,22,2,38.6,979.7,67.4,25.575
1251,4,22,2,38.6,979.95,74.55,24.555
1252,5,22,2,39.7,979.95,80.85,24.205
1253,6,22,2,41.8,980.15,86.0,24.1
1254,7,22,2,38.0,980.9,88.65,23.99
1255,8,22,2,36.0,981.65,90.1,24.33
1256,9,22,2,36.7,982.55,89.5,25.1
1257,10,22,2,37.5,983.35,85.25,26.55
1258,11,22,2,37.3,983.3,76.4,28.815
1259,12,22,2,23.9,982.05,66.5,32.335
1260,13,22,2,25.3,980.5,53.1,33.895
1261,14,22,2,24.9,979.35,40.25,35.84
1262,15,22,2,28.8,978.1,35.45,36.445
1263,16,22,2,34.3,977.1,32.75,37.115
1264,17,22,2,37.4,976.65,29.7,36.375
1265,18,22,2,38.3,976.7,30.1,35.57
1266,19,22,2,39.4,977.15,32.65,33.72
1267,20,22,2,43.2,977.95,39.4,31.355
1268,21,22,2,44.0,978.95,45.0,29.56
1269,22,22,2,44.6,979.7,48.95,28.68
1270,23,22,2,42.9,980.0,50.75,29.05
1271,24,22,2,42.2,980.2,53.15,27.89
1272,1,23,2,41.6,980.05,58.55,27.01
1273,2,23,2,40.8,979.6,69.05,25.805
1274,3,23,2,40.2,978.95,80.8,24.785
1275,4,23,2,39.4,978.7,87.75,24.435
1276,5,23,2,40.7,978.8,90.3,24.71
1277,6,23,2,38.2,979.15,89.85,24.98
1278,7,23,2,35.1,979.8,89.15,24.82
1279,8,23,2,34.3,980.7,89.3,25.075
1280,9,23,2,33.9,981.75,87.45,26.83
1281,10,23,2,34.4,982.3,80.6,28.92
1282,11,23,2,34.7,982.15,70.45,30.46
1283,12,23,2,35.5,981.3,58.5,32.505
1285,14,23,2,21.3,978.6,43.0,34.945
1286,15,23,2,37.7,977.3,38.4,36.2
1287,16,23,2,34.3,976.4,37.0,35.905
1288,17,23,2,35.4,975.75,36.5,35.595
1289,18,23,2,37.2,975.65,36.6,34.945
1290,19,23,2,47.1,975.75,41.4,32.715
1291,20,23,2,50.6,976.4,48.6,30.305
1292,21,23,2,49.8,976.85,53.55,28.655
1293,22,23,2,48.1,977.35,55.05,28.99
1294,23,23,2,44.0,977.85,57.3,28.27
1295,24,23,2,41.9,978.0,57.85,27.9
1296,1,24,2,39.0,978.1,65.5,26.89
1297,2,24,2,39.6,977.8,72.1,26.305
1298,3,24,2,38.1,977.15,77.75,25.525
1299,4,24,2,38.1,976.95,83.85,25.005
1300,5,24,2,38.4,976.9,85.25,24.505
1301,6,24,2,39.7,977.2,88.2,24.185
1302,7,24,2,37.9,978.15,89.4,24.505
1303,8,24,2,36.8,979.25,89.45,25.14
1304,9,24,2,33.1,979.95,85.55,26.965
1305,10,24,2,31.3,980.5,79.25,28.72
1306,11,24,2,31.8,980.2,69.05,30.84
1307,12,24,2,33.0,979.35,56.75,32.915
1308,13,24,2,35.0,978.1,44.95,34.525
1309,14,24,2,33.0,977.0,39.35,35.64
1310,15,24,2,36.9,975.8,41.25,37.0
1311,16,24,2,36.9,974.7,41.3,35.635
1312,17,24,2,38.2,974.5,40.35,35.715
1313,18,24,2,38.4,975.15,42.75,34.65
1314,19,24,2,47.5,975.45,44.9,33.08
1315,20,24,2,48.6,976.2,49.85,31.625
1316,21,24,2,52.9,977.25,53.5,28.705
1317,22,24,2,48.5,977.9,56.15,28.705
1318,23,24,2,43.1,978.15,61.05,28.235
1319,24,24,2,42.1,978.2,69.4,27.455
1320,1,25,2,40.0,978.0,71.35,26.865
1321,2,25,2,39.6,977.45,76.2,26.06
1322,3,25,2,38.6,976.9,81.15,25.09
1323,4,25,2,38.0,976.75,83.8,24.52
1324,5,25,2,39.2,976.55,85.9,24.075
1325,6,25,2,42.7,976.9,87.7,24.095
1326,7,25,2,36.5,977.45,89.45,24.085
1327,8,25,2,33.2,978.25,91.1,24.41
1328,9,25,2,33.7,978.8,90.75,24.905
1329,10,25,2,35.9,979.15,87.05,25.94
1330,11,25,2,36.7,979.3,79.5,27.935
1331,12,25,2,37.6,978.8,68.9,31.845
1332,13,25,2,38.0,977.6,51.9,33.35
1333,14,25,2,38.4,976.1,40.75,35.29
1334,15,25,2,35.7,975.1,35.15,36.255
1335,16,25,2,40.8,974.5,33.75,35.795
1336,17,25,2,37.7,974.4,32.7,36.175
1337,18,25,2,38.9,974.65,33.0,35.595
1338,19,25,2,47.9,975.35,35.0,33.835
1339,20,25,2,34.3,976.5,43.5,31.805
1340,21,25,2,33.7,978.05,67.95,28.26
1341,22,25,2,48.3,979.0,76.55,26.78
1342,23,25,2,41.6,979.45,77.2,25.965
1343,24,25,2,38.8,979.1,77.45,25.225
1344,1,26,2,38.6,978.2,81.45,24.505
1345,2,26,2,38.0,977.75,81.5,24.085
1346,3,26,2,37.9,977.4,82.25,23.845
1347,4,26,2,38.2,977.3,84.2,23.385
1348,5,26,2,39.9,977.35,86.6,23.185
1349,6,26,2,41.1,977.75,87.65,23.11
1350,7,26,2,34.4,978.5,88.75,22.92
1351,8,26,2,19.9,979.45,89.15,23.58
1353,10,26,2,29.6,980.85,73.9,28.565
1354,11,26,2,32.5,980.75,65.9,30.42
1355,12,26,2,32.8,979.75,57.5,32.135
1356,13,26,2,33.9,978.55,47.3,34.2
1357,14,26,2,35.1,977.35,39.4,35.425
1359,16,26,2,37.4,975.5,30.6,36.66
1360,17,26,2,38.6,975.2,28.35,35.475
1361,18,26,2,41.9,975.5,25.05,34.625
1362,19,26,2,46.7,975.85,25.65,32.435
1363,20,26,2,48.7,977.05,29.2,30.065
1364,21,26,2,49.3,977.95,27.75,30.045
1365,22,26,2,45.7,978.45,26.0,29.505
1366,23,26,2,43.3,978.6,27.6,28.085
1367,24,26,2,42.0,978.35,28.45,26.98
1368,1,27,2,42.8,978.2,33.2,25.335
1369,2,27,2,42.4,977.7,33.5,24.845
1370,3,27,2,42.1,977.6,36.0,24.795
1371,4,27,2,41.9,977.85,46.6,23.45
1372,5,27,2,42.0,978.05,72.5,22.73
1373,6,27,2,43.0,978.65,80.6,22.385
1374,7,27,2,36.8,979.75,84.15,22.745
1375,8,27,2,32.9,980.8,86.95,23.945
1377,10,27,2,18.0,981.6,76.35,28.535
1378,11,27,2,18.5,981.85,64.15,31.18
1379,12,27,2,18.6,981.05,40.25,33.26
1380,13,27,2,18.7,979.8,33.35,34.985
1381,14,27,2,18.9,978.4,25.9,35.715
1382,15,27,2,19.4,977.2,24.6,36.05
1383,16,27,2,20.0,976.45,22.15,36.53
1384,17,27,2,20.3,976.1,17.5,35.89
1385,18,27,2,20.1,976.4,14.6,35.18
1386,19,27,2,25.4,976.8,15.55,32.44
1387,20,27,2,26.5,977.65,17.5,31.025
1388,21,27,2,26.1,978.55,19.35,28.865
1389,22,27,2,25.2,979.15,20.05,28.73
1390,23,27,2,23.6,979.75,19.4,28.665
1391,24,27,2,23.2,979.85,21.35,27.79
1392,1,28,2,21.8,979.75,23.6,27.455
1393,2,28,2,21.4,979.35,44.7,26.44
1394,3,28,2,21.0,978.85,65.55,25.94
1395,4,28,2,20.6,978.75,72.0,24.885
1396,5,28,2,21.1,978.9,75.9,24.015
1397,6,28,2,22.1,979.35,81.65,23.92
1398,7,28,2,16.6,979.95,87.75,23.305
1399,8,28,2,16.2,981.1,89.75,23.655
1400,9,28,2,17.6,982.05,86.85,26.295
1401,10,28,2,18.0,982.2,62.7,30.23
1402,11,28,2,18.4,981.9,29.35,31.905
1403,12,28,2,18.9,981.2,26.3,33.605
1404,13,28,2,18.9,980.15,26.5,34.955
1405,14,28,2,19.1,979.05,16.45,36.48
1406,15,28,2,19.5,977.95,13.5,35.77
1407,16,28,2,19.6,976.95,12.85,36.905
1408,17,28,2,19.9,976.45,13.15,35.8
1409,18,28,2,20.3,976.7,14.4,34.19
1410,19,28,2,25.5,977.45,16.35,32.075
1411,20,28,2,26.1,978.6,18.2,30.645
1412,21,28,2,25.9,979.75,18.9,29.84
1413,22,28,2,24.7,980.45,19.05,29.5
1414,23,28,2,23.0,980.8,20.5,28.615
1415,24,28,2,22.3,980.95,21.6,27.8
1416,1,1,3,21.8,980.8,21.95,26.675
1417,2,1,3,21.2,980.7,23.6,26.575
1418,3,1,3,20.8,980.65,31.7,24.3
1419,4,1,3,20.2,980.65,36.95,23.085
1420,5,1,3,21.0,980.8,46.45,22.895
1421,6,1,3,21.1,980.85,70.0,22.595
1422,7,1,3,20.4,981.3,81.6,22.14
1423,8,1,3,16.5,982.1,86.55,22.91
1424,9,1,3,17.5,983.05,86.6,24.92
1425,10,1,3,17.3,983.4,55.0,28.02
1426,11,1,3,17.6,983.9,30.6,29.59
1427,12,1,3,17.6,983.3,35.5,29.655
1428,13,1,3,18.1,982.15,32.55,31.525
1429,14,1,3,16.9,981.15,18.85,32.46
1430,15,1,3,18.7,980.35,18.15,32.54
1431,16,1,3,18.8,979.7,17.05,32.42
1432,17,1,3,18.7,979.45,15.35,31.915
1433,18,1,3,19.1,979.65,14.85,31.51
1434,19,1,3,24.4,980.25,19.75,29.27
1435,20,1,3,25.3,980.85,25.15,27.295
1436,21,1,3,25.4,981.5,26.4,27.03
1437,22,1,3,24.4,981.9,30.3,26.61
1438,23,1,3,22.7,982.1,35.0,26.425
1439,24,1,3,21.4,981.95,43.15,24.68
1440,1,2,3,20.1,981.6,49.7,23.665
1441,2,2,3,19.6,980.8,53.45,23.565
1442,3,2,3,19.6,980.3,56.5,22.93
1443,4,2,3,18.9,980.2,62.3,21.7
1444,5,2,3,18.8,980.2,60.75,21.415
1445,6,2,3,19.4,980.6,56.45,20.32
1446,7,2,3,16.8,981.15,60.65,20.845
1447,8,2,3,16.4,981.6,59.35,22.645
1448,9,2,3,16.1,982.55,44.8,25.155
1449,10,2,3,16.7,983.0,29.55,28.645
1450,11,2,3,17.0,983.1,19.7,30.94
1451,12,2,3,16.8,982.5,19.8,32.605
1452,13,2,3,11.0,981.2,15.35,34.97
1453,14,2,3,16.9,979.9,13.55,36.12
1454,15,2,3,17.8,978.75,13.35,35.13
1455,16,2,3,18.1,977.9,14.35,35.795
1456,17,2,3,18.5,977.75,14.35,35.3
1457,18,2,3,19.3,978.0,14.95,34.135
1458,19,2,3,24.3,978.5,16.0,32.395
1459,20,2,3,25.7,979.3,17.2,30.9
1460,21,2,3,25.9,980.1,18.95,29.195
1461,22,2,3,25.1,980.85,21.7,27.985
1462,23,2,3,23.2,981.45,23.55,27.25
1463,24,2,3,22.2,981.4,23.3,27.31
1464,1,3,3,21.2,980.95,23.8,27.01
1465,2,3,3,20.8,980.25,25.85,25.66
1466,3,3,3,20.3,979.55,33.75,24.605
1467,4,3,3,19.9,979.3,47.75,23.7
1468,5,3,3,19.9,979.45,53.5,22.815
1469,6,3,3,20.7,980.15,59.65,21.985
1470,7,3,3,17.8,981.25,69.8,21.33
1471,8,3,3,17.2,981.9,68.35,22.035
1472,9,3,3,16.4,982.8,69.15,25.49
1473,10,3,3,15.9,983.05,66.9,28.58
1474,11,3,3,15.8,982.75,49.1,31.935
1475,12,3,3,16.5,981.85,34.25,33.735
1476,13,3,3,15.1,980.55,23.75,34.755
1477,14,3,3,17.8,979.35,20.55,35.89
1478,15,3,3,18.8,978.2,22.05,36.945
1479,16,3,3,18.2,977.25,19.65,36.93
1480,17,3,3,19.3,976.9,15.75,36.685
1481,18,3,3,19.8,976.85,14.1,35.425
1482,19,3,3,23.1,977.3,16.5,32.385
1483,20,3,3,26.0,978.1,18.55,30.205
1484,21,3,3,26.3,979.25,18.9,29.29
1485,22,3,3,24.2,980.1,19.0,28.845
1486,23,3,3,23.4,980.5,18.7,28.185
1487,24,3,3,20.9,980.4,19.95,27.015
1488,1,4,3,20.0,980.6,33.0,25.95
1489,2,4,3,19.4,980.05,54.25,24.485
1490,3,4,3,18.9,979.4,72.0,24.425
1491,4,4,3,18.7,979.2,82.5,24.35
1492,5,4,3,18.5,979.35,87.1,23.86
1493,6,4,3,18.5,979.95,88.45,23.375
1494,7,4,3,17.4,981.45,88.85,23.23
1495,8,4,3,16.5,981.7,88.2,24.28
1496,9,4,3,17.4,981.85,83.4,26.59
1497,10,4,3,17.5,982.0,72.7,29.71
1498,11,4,3,17.9,981.75,59.8,31.905
1499,12,4,3,18.0,981.0,48.1,33.51
1500,13,4,3,18.0,980.0,39.05,35.555
1501,14,4,3,18.8,978.9,35.95,35.435
1502,15,4,3,19.3,977.75,32.95,36.135
1503,16,4,3,20.2,976.75,32.6,36.16
1504,17,4,3,20.2,976.25,32.0,36.35
1505,18,4,3,20.7,976.3,32.55,35.905
1506,19,4,3,25.9,977.0,34.55,33.825
1507,20,4,3,27.2,978.15,41.4,32.23
1508,21,4,3,26.8,978.9,44.95,31.38
1509,22,4,3,25.6,979.75,47.3,30.48
1510,23,4,3,23.7,980.65,55.6,28.58
1511,24,4,3,23.2,981.1,67.7,27.015
1512,1,5,3,22.4,981.05,74.45,26.0
1513,2,5,3,21.8,980.5,79.65,25.245
1514,3,5,3,20.9,979.75,83.0,24.795
1515,4,5,3,21.2,979.7,85.95,24.47
1516,5,5,3,21.9,979.6,88.3,24.135
1517,6,5,3,19.9,979.85,89.85,23.98
1518,7,5,3,18.4,980.3,90.5,24.075
1519,8,5,3,17.3,981.1,91.15,24.305
1520,9,5,3,17.8,981.75,88.35,26.49
1521,10,5,3,18.4,982.35,80.4,27.75
1522,11,5,3,18.9,982.2,71.4,30.64
1523,12,5,3,19.0,981.45,62.3,32.115
1524,13,5,3,19.5,980.15,53.35,33.91
1525,14,5,3,19.7,978.95,44.0,34.925
1526,15,5,3,19.9,977.65,36.95,35.905
1527,16,5,3,19.7,976.75,36.25,36.69
1528,17,5,3,20.3,976.3,31.2,36.43
1529,18,5,3,20.3,976.4,30.05,36.135
1530,19,5,3,26.2,976.95,34.15,34.035
1531,20,5,3,26.5,977.85,39.85,31.705
1532,21,5,3,26.4,978.65,42.45,30.165
1533,22,5,3,25.8,979.45,35.7,30.22
1534,23,5,3,24.5,979.85,36.4,29.2
1535,24,5,3,22.8,980.05,38.55,28.32
1536,1,6,3,22.3,979.95,40.15,27.49
1537,2,6,3,21.6,979.4,43.3,26.71
1538,3,6,3,21.4,979.0,57.7,24.885
1539,4,6,3,21.1,978.95,74.45,24.005
1540,5,6,3,20.8,979.25,80.35,22.845
1541,6,6,3,19.1,979.6,84.3,23.33
1542,7,6,3,17.8,980.3,88.65,24.06
1543,8,6,3,17.4,981.2,88.75,24.905
1544,9,6,3,17.7,981.9,85.35,26.455
1545,10,6,3,18.6,982.55,79.0,27.64
1546,11,6,3,18.3,982.35,67.2,30.62
1547,12,6,3,19.6,981.4,51.9,33.205
1548,13,6,3,18.6,979.95,37.6,35.675
1549,14,6,3,18.0,978.85,30.75,37.07
1550,15,6,3,16.2,977.95,22.4,38.365
1551,16,6,3,19.2,976.95,21.55,38.17
1552,17,6,3,19.5,976.35,22.3,37.645
1553,18,6,3,19.8,976.45,23.9,36.905
1554,19,6,3,25.1,976.95,27.25,33.82
1555,20,6,3,25.2,977.9,32.55,30.995
1556,21,6,3,25.8,979.0,36.2,30.635
1557,22,6,3,25.2,979.95,37.35,30.115
1558,23,6,3,24.4,980.35,41.7,28.83
1559,24,6,3,22.7,980.5,46.65,29.115
1560,1,7,3,21.5,980.55,60.85,27.05
1561,2,7,3,20.7,980.0,76.55,26.585
1562,3,7,3,20.3,979.3,83.6,26.325
1563,4,7,3,20.0,978.9,86.15,25.815
1564,5,7,3,20.6,979.1,88.15,25.54
1565,6,7,3,20.8,979.55,89.6,25.585
1566,7,7,3,20.8,980.15,89.9,25.525
1567,8,7,3,20.4,980.8,90.3,25.61
1568,9,7,3,18.5,981.55,89.3,26.46
1569,10,7,3,20.2,982.15,83.2,28.1
1570,11,7,3,19.9,982.0,71.7,30.76
1571,12,7,3,19.3,981.5,62.5,32.885
1572,13,7,3,18.0,980.5,53.45,34.19
1573,14,7,3,20.7,979.35,46.05,36.04
1574,15,7,3,21.7,978.15,40.15,35.45
1575,16,7,3,21.2,977.05,37.2,36.985
1576,17,7,3,21.9,976.15,34.05,37.18
1577,18,7,3,21.5,976.05,33.05,35.65
1578,19,7,3,25.9,976.95,41.75,32.825
1579,20,7,3,27.1,978.3,52.25,29.83
1580,21,7,3,27.0,979.35,60.75,28.64
1581,22,7,3,25.7,980.3,66.45,27.76
1582,23,7,3,24.4,980.8,72.15,26.94
1583,24,7,3,23.6,980.6,75.75,26.5
1584,1,8,3,22.4,980.3,78.0,26.035
1585,2,8,3,21.8,979.65,80.05,25.515
1586,3,8,3,21.4,979.05,82.6,24.845
1587,4,8,3,20.8,978.45,84.25,24.69
1588,5,8,3,20.8,978.45,85.55,24.495
1589,6,8,3,20.0,978.6,86.95,23.98
1590,7,8,3,17.8,979.25,89.35,23.295
1591,8,8,3,17.8,980.15,92.45,23.315
1592,9,8,3,18.2,980.75,92.4,24.955
1593,10,8,3,19.2,981.15,82.95,27.36
1594,11,8,3,20.3,981.1,73.25,29.63
1595,12,8,3,20.7,980.5,64.5,31.5
1596,13,8,3,20.5,979.5,61.25,32.515
1597,14,8,3,20.7,978.15,55.2,33.835
1598,15,8,3,20.8,976.85,52.0,35.075
1599,16,8,3,21.0,975.45,48.15,34.455
1600,17,8,3,20.8,974.3,49.6,34.045
1601,18,8,3,20.1,975.25,61.6,28.195
1602,19,8,3,24.0,976.2,80.05,24.705
1603,20,8,3,25.0,977.85,77.15,23.13
1604,21,8,3,25.0,978.5,87.1,22.955
1605,22,8,3,21.8,979.25,85.2,23.88
1606,23,8,3,19.8,980.6,87.75,23.555
1607,24,8,3,19.3,982.05,88.35,23.63
1608,1,9,3,18.1,981.55,90.5,22.74
1609,2,9,3,17.7,980.6,92.2,22.115
1610,3,9,3,17.7,979.35,92.7,22.32
1611,4,9,3,17.8,978.25,91.5,22.465
1612,5,9,3,17.7,978.35,92.0,22.17
1613,6,9,3,15.7,978.6,91.85,22.715
1614,7,9,3,15.3,978.9,89.85,22.525
1615,8,9,3,15.5,980.3,91.3,22.815
1616,9,9,3,15.5,981.65,88.9,23.46
1618,11,9,3,14.6,983.35,82.85,25.26
1619,12,9,3,16.2,982.75,76.65,27.745
1620,13,9,3,16.8,981.6,69.5,29.205
1621,14,9,3,17.7,980.25,60.7,31.395
1622,15,9,3,18.7,978.85,51.55,33.3
1623,16,9,3,19.0,977.75,47.5,33.64
1624,17,9,3,19.8,976.95,45.05,33.305
1625,18,9,3,20.4,977.0,52.1,31.5
1626,19,9,3,25.6,977.85,60.4,29.54
1627,20,9,3,26.5,978.35,63.25,28.855
1628,21,9,3,26.2,979.2,65.8,28.27
1629,22,9,3,23.5,980.35,68.9,27.2
1630,23,9,3,22.6,980.75,71.05,26.465
1631,24,9,3,21.7,980.8,73.6,25.93
1632,1,10,3,21.7,980.7,75.15,25.405
1633,2,10,3,21.0,980.0,76.0,25.125
1634,3,10,3,19.7,979.5,79.9,23.975
1635,4,10,3,19.7,979.35,84.85,23.05
1636,5,10,3,19.2,979.3,87.6,22.835
1637,6,10,3,20.3,979.4,88.25,22.85
1638,7,10,3,17.7,980.0,87.9,22.86
1639,8,10,3,17.4,980.95,87.4,24.28
1640,9,10,3,16.8,981.55,82.6,26.655
1641,10,10,3,16.1,982.0,73.8,29.215
1642,11,10,3,16.7,981.95,65.15,31.28
1643,12,10,3,16.8,981.5,58.55,33.11
1644,13,10,3,16.9,980.45,50.5,34.07
1645,14,10,3,18.4,979.35,48.05,34.15
1647,16,10,3,16.8,977.45,57.0,30.99
1648,17,10,3,18.4,977.5,62.15,29.525
1649,18,10,3,20.2,977.7,62.7,29.055
1650,19,10,3,24.4,979.15,78.35,24.39
1651,20,10,3,24.7,979.95,85.3,24.64
1652,21,10,3,25.3,981.35,82.55,25.455
1653,22,10,3,22.2,983.7,82.6,23.015
1654,23,10,3,20.8,984.9,90.5,22.725
1655,24,10,3,19.4,984.5,92.3,22.445
1656,1,11,3,19.1,983.85,93.2,22.155
1657,2,11,3,17.8,982.65,94.35,22.035
1658,3,11,3,17.5,982.0,95.15,22.06
1659,4,11,3,17.9,981.8,95.85,22.035
1660,5,11,3,18.5,981.95,96.6,21.77
1661,6,11,3,20.1,981.5,97.1,21.83
1662,7,11,3,16.6,981.15,97.25,21.715
1663,8,11,3,15.3,981.5,97.3,22.575
1664,9,11,3,16.6,982.2,95.65,25.735
1665,10,11,3,17.2,982.35,82.95,28.585
1666,11,11,3,16.8,982.35,68.7,31.245
1667,12,11,3,16.0,981.7,52.65,32.925
1668,13,11,3,17.4,980.6,42.4,33.34
1669,14,11,3,16.9,979.35,43.35,34.23
1670,15,11,3,18.9,978.2,39.05,34.89
1671,16,11,3,19.0,977.55,34.65,35.65
1672,17,11,3,19.7,977.05,34.9,35.26
1673,18,11,3,19.7,977.25,36.1,34.1
1674,19,11,3,25.6,977.9,40.45,31.7
1675,20,11,3,26.3,978.65,45.6,29.615
1676,21,11,3,26.1,979.3,47.85,28.51
1677,22,11,3,25.1,979.6,51.55,27.065
1678,23,11,3,21.0,979.7,53.85,26.185
1679,24,11,3,20.9,980.0,53.9,26.295
1680,1,12,3,20.5,979.7,58.35,25.145
1681,2,12,3,20.5,978.9,58.35,24.59
1682,3,12,3,20.4,978.0,58.6,24.705
1683,4,12,3,20.5,978.15,67.75,23.135
1684,5,12,3,20.9,978.4,76.4,22.605
1685,6,12,3,22.2,978.6,84.55,22.55
1686,7,12,3,18.6,979.4,88.55,22.465
1687,8,12,3,17.1,980.15,89.4,23.495
1688,9,12,3,17.6,981.0,86.6,25.83
1689,10,12,3,17.8,981.6,78.4,28.89
1690,11,12,3,18.0,981.9,67.85,31.065
1691,12,12,3,18.3,981.4,57.15,32.51
1692,13,12,3,18.1,980.25,45.3,33.97
1693,14,12,3,18.2,978.85,33.95,35.315
1694,15,12,3,18.9,977.8,28.25,35.8
1695,16,12,3,19.0,976.7,28.6,36.32
1696,17,12,3,16.5,976.25,22.35,36.4
1697,18,12,3,19.4,976.35,20.8,35.505
1698,19,12,3,24.4,976.65,27.7,31.56
1699,20,12,3,24.0,977.2,33.65,29.555
1700,21,12,3,25.4,978.15,36.2,27.785
1701,22,12,3,25.3,978.85,40.25,27.455
1702,23,12,3,23.9,979.15,42.85,27.1
1703,24,12,3,22.6,979.2,51.65,26.33
1704,1,13,3,21.1,978.85,60.5,25.32
1705,2,13,3,19.3,978.2,71.55,24.92
1706,3,13,3,18.9,977.6,82.8,23.965
1707,4,13,3,19.6,977.55,88.95,23.725
1708,5,13,3,20.5,978.25,91.35,23.785
1709,6,13,3,22.3,978.9,91.95,23.87
1710,7,13,3,17.5,979.5,92.4,23.75
1711,8,13,3,16.4,980.2,92.35,24.715
1712,9,13,3,17.9,980.75,90.05,26.48
1713,10,13,3,18.0,981.25,81.2,28.68
1714,11,13,3,18.7,981.15,69.8,30.8
1715,12,13,3,19.4,980.4,57.65,32.495
1716,13,13,3,19.0,979.2,43.55,33.9
1717,14,13,3,18.7,978.05,37.2,35.555
1718,15,13,3,19.5,976.8,36.15,35.315
1719,16,13,3,17.3,975.75,33.8,36.69
1720,17,13,3,20.4,975.25,29.3,36.335
1721,18,13,3,21.0,975.2,26.6,35.32
1722,19,13,3,23.4,975.4,33.1,32.08
1723,20,13,3,21.3,976.15,38.0,30.545
1724,21,13,3,20.4,977.1,43.65,29.825
1725,22,13,3,21.5,978.0,51.9,28.41
1726,23,13,3,23.0,978.15,57.0,27.815
1727,24,13,3,21.6,978.15,59.8,27.48
1728,1,14,3,19.9,978.1,61.05,27.125
1729,2,14,3,19.6,977.85,72.4,25.49
1730,3,14,3,19.2,977.3,81.35,24.69
1731,4,14,3,19.2,977.05,85.75,25.1
1732,5,14,3,20.1,977.1,87.7,25.38
1733,6,14,3,20.9,977.3,88.65,25.235
1734,7,14,3,17.1,977.95,90.0,24.825
1735,8,14,3,16.3,978.6,91.25,25.335
1736,9,14,3,17.2,979.35,88.5,26.77
1737,10,14,3,17.7,980.15,83.55,28.76
1740,13,14,3,18.5,978.15,55.8,33.705
