976.95,36.7,30.425
977.7,43.45,27.655
978.45,48.05,26.17
979.35,51.85,25.26
979.75,55,25.2
979.75,58.3,24.98
979.65,62.15,24.075
979.3,66.15,23.4
978.9,66.95,22.835
978.4,68.45,22.765
978.2,67.35,22.98
978.55,70.5,22.355
978.95,72.5,21.845
979.65,77.4,21.055
980.4,78.6,21.795
981.2,76.2,23.69
980.95,72.25,25.845
980.25,67.25,28.47
979.45,59.6,29.505
978.3,52.35,30.865
977.15,49.1,30.91
976.45,49.95,31.64
976.15,46.85,32.305
976.35,46.3,31.425
977.1,49.55,30.045
977.9,57.95,27.67
978.65,62.6,27.275
979.15,63.9,26.365
979.4,64.45,25.99
979.35,64.65,25.465
979,66.85,25.135
978.85,72.55,23.23
978.75,78.75,22.56
978.25,81.4,22.105
978.1,79.05,21.94
978.55,75.4,22.26
979.15,78.55,21.38
979.75,83.4,21.51
980.6,85.15,22.31
981.5,87.8,23.76
981.75,90.9,23.69
981.3,89.8,26.25
980.1,79.25,28.695
978.65,69.4,30.455
977.4,61.7,31.73
976.6,55.95,31.995
976.1,52.05,32.885
975.95,50.55,31.98
976.6,51.25,31.105
977.25,61.8,28.79
977.95,65.7,27.975
978.75,68.45,26.72
979.55,69.2,26.76
979.65,72.05,25.61
979.9,77.35,24.725
979.6,80.35,24.05
979.3,82.6,23.245
979.4,85.7,22.825
979.6,86.15,22.455
979.9,87.8,21.595
980.45,88.65,20.96
981.05,85.15,20.22
981.85,76.65,21.24
982.4,63.35,25.66
982.5,42.8,26.645
981.9,35.35,28.13
981.25,33,30.32
980,30.65,32.035
978.75,27,33.93
977.85,24.6,34.335
977.65,24.75,33.81
977.75,25.25,33.235
978.25,27.65,31.425
979.15,34.8,27.965
980.1,35.8,28.035
981.05,37.85,26.88
981.6,40.85,25.695
981.7,43.25,24.98
981.5,41.75,25.62
